cycle,mode,tick_long_tripsmode
1179,trip_taxi,nil
1180,trip_tgv,nil
1180,trip_ter,nil
1180,trip_taxi,nil
1181,trip_tgv,nil
1181,trip_ter,nil
1181,trip_taxi,nil
1182,trip_tgv,nil
1182,trip_ter,nil
1182,trip_taxi,nil
1183,trip_tgv,nil
1183,trip_ter,nil
1183,trip_taxi,nil
1184,trip_tgv,nil
1184,trip_ter,nil
1184,trip_taxi,nil
1185,trip_tgv,nil
1185,trip_ter,nil
1185,trip_taxi,nil
1186,trip_tgv,nil
1186,trip_ter,nil
1186,trip_taxi,nil
1187,trip_tgv,nil
1187,trip_ter,nil
1187,trip_taxi,nil
1188,trip_tgv,nil
1188,trip_ter,nil
1188,trip_taxi,nil
1189,trip_tgv,nil
1189,trip_ter,nil
1189,trip_taxi,nil
1190,trip_tgv,nil
1190,trip_ter,nil
1190,trip_taxi,nil
1191,trip_tgv,nil
1191,trip_ter,nil
1191,trip_taxi,nil
1192,trip_tgv,nil
1192,trip_ter,nil
1192,trip_taxi,nil
1193,trip_tgv,nil
1193,trip_ter,nil
1193,trip_taxi,nil
1194,trip_tgv,nil
1194,trip_ter,nil
1194,trip_taxi,nil
1195,trip_tgv,nil
1195,trip_ter,nil
1195,trip_taxi,nil
1196,trip_tgv,nil
1196,trip_ter,nil
1196,trip_taxi,nil
1197,trip_tgv,nil
1197,trip_ter,nil
1197,trip_taxi,nil
1198,trip_tgv,nil
1198,trip_ter,nil
1198,trip_taxi,nil
1199,trip_tgv,nil
1199,trip_ter,nil
1199,trip_taxi,nil
1200,trip_tgv,nil
1200,trip_ter,nil
1200,trip_taxi,nil
1201,trip_tgv,nil
1201,trip_ter,nil
1201,trip_taxi,nil
1202,trip_tgv,nil
1202,trip_ter,nil
1202,trip_taxi,nil
1203,trip_tgv,nil
1203,trip_ter,nil
1203,trip_taxi,nil
1204,trip_tgv,nil
1204,trip_ter,nil
1204,trip_taxi,nil
1205,trip_tgv,nil
1205,trip_ter,nil
1205,trip_taxi,nil
1206,trip_tgv,nil
1206,trip_ter,nil
1206,trip_taxi,nil
1207,trip_tgv,nil
1207,trip_ter,nil
1207,trip_taxi,nil
1208,trip_tgv,nil
1208,trip_ter,nil
1208,trip_taxi,nil
1209,trip_tgv,nil
1209,trip_ter,nil
1209,trip_taxi,nil
1210,trip_tgv,nil
1210,trip_ter,nil
1210,trip_taxi,nil
1211,trip_tgv,nil
1211,trip_ter,nil
1211,trip_taxi,nil
1212,trip_tgv,nil
1212,trip_ter,nil
1212,trip_taxi,nil
1213,trip_tgv,nil
1213,trip_ter,nil
1213,trip_taxi,nil
1214,trip_tgv,nil
1214,trip_ter,nil
1214,trip_taxi,nil
1215,trip_tgv,nil
1215,trip_ter,nil
1215,trip_taxi,nil
1216,trip_tgv,nil
1216,trip_ter,nil
1216,trip_taxi,nil
1217,trip_tgv,nil
1217,trip_ter,nil
1217,trip_taxi,nil
1218,trip_tgv,nil
1218,trip_ter,nil
1218,trip_taxi,nil
1219,trip_tgv,nil
1219,trip_ter,nil
1219,trip_taxi,nil
1220,trip_tgv,nil
1220,trip_ter,nil
1220,trip_taxi,nil
1221,trip_tgv,nil
1221,trip_ter,nil
1221,trip_taxi,nil
1222,trip_tgv,nil
1222,trip_ter,nil
1222,trip_taxi,nil
1223,trip_tgv,nil
1223,trip_ter,nil
1223,trip_taxi,nil
1224,trip_tgv,nil
1224,trip_ter,nil
1224,trip_taxi,nil
1225,trip_tgv,nil
1225,trip_ter,nil
1225,trip_taxi,nil
1226,trip_tgv,nil
1226,trip_ter,nil
1226,trip_taxi,nil
1227,trip_tgv,nil
1227,trip_ter,nil
1227,trip_taxi,nil
1228,trip_tgv,nil
1228,trip_ter,nil
1228,trip_taxi,nil
1229,trip_tgv,nil
1229,trip_ter,nil
1229,trip_taxi,nil
1230,trip_tgv,nil
1230,trip_ter,nil
1230,trip_taxi,nil
1231,trip_tgv,nil
1231,trip_ter,nil
1231,trip_taxi,nil
1232,trip_tgv,nil
1232,trip_ter,nil
1232,trip_taxi,nil
1233,trip_tgv,nil
1233,trip_ter,nil
1233,trip_taxi,nil
1234,trip_tgv,nil
1234,trip_ter,nil
1234,trip_taxi,nil
1235,trip_tgv,nil
1235,trip_ter,nil
1235,trip_taxi,nil
1236,trip_tgv,nil
1236,trip_ter,nil
1236,trip_taxi,nil
1237,trip_tgv,nil
1237,trip_ter,nil
1237,trip_taxi,nil
1238,trip_tgv,nil
1238,trip_ter,nil
1238,trip_taxi,nil
1239,trip_tgv,nil
1239,trip_ter,nil
1239,trip_taxi,nil
1240,trip_tgv,nil
1240,trip_ter,nil
1240,trip_taxi,nil
1241,trip_tgv,nil
1241,trip_ter,nil
1241,trip_taxi,nil
1242,trip_tgv,nil
1242,trip_ter,nil
1242,trip_taxi,nil
1243,trip_tgv,nil
1243,trip_ter,nil
1243,trip_taxi,nil
1244,trip_tgv,nil
1244,trip_ter,nil
1244,trip_taxi,nil
1245,trip_tgv,nil
1245,trip_ter,nil
1245,trip_taxi,nil
1246,trip_tgv,nil
1246,trip_ter,nil
1246,trip_taxi,nil
1247,trip_tgv,nil
1247,trip_ter,nil
1247,trip_taxi,nil
1248,trip_tgv,nil
1248,trip_ter,nil
1248,trip_taxi,nil
1249,trip_tgv,nil
1249,trip_ter,nil
1249,trip_taxi,nil
1250,trip_tgv,nil
1250,trip_ter,nil
1250,trip_taxi,nil
1251,trip_tgv,nil
1251,trip_ter,nil
1251,trip_taxi,nil
1252,trip_tgv,nil
1252,trip_ter,nil
1252,trip_taxi,nil
1253,trip_tgv,nil
1253,trip_ter,nil
1253,trip_taxi,nil
1254,trip_tgv,nil
1254,trip_ter,nil
1254,trip_taxi,nil
1255,trip_tgv,nil
1255,trip_ter,nil
1255,trip_taxi,nil
1256,trip_tgv,nil
1256,trip_ter,nil
1256,trip_taxi,nil
1257,trip_tgv,nil
1257,trip_ter,nil
1257,trip_taxi,nil
1258,trip_tgv,nil
1258,trip_ter,nil
1258,trip_taxi,nil
1259,trip_tgv,nil
1259,trip_ter,nil
1259,trip_taxi,nil
1260,trip_tgv,nil
1260,trip_ter,nil
1260,trip_taxi,nil
1261,trip_tgv,nil
1261,trip_ter,nil
1261,trip_taxi,nil
1262,trip_tgv,nil
1262,trip_ter,nil
1262,trip_taxi,nil
1263,trip_tgv,nil
1263,trip_ter,nil
1263,trip_taxi,nil
1264,trip_tgv,nil
1264,trip_ter,nil
1264,trip_taxi,nil
1265,trip_tgv,nil
1265,trip_ter,nil
1265,trip_taxi,nil
1266,trip_tgv,nil
1266,trip_ter,nil
1266,trip_taxi,nil
1267,trip_tgv,nil
1267,trip_ter,nil
1267,trip_taxi,nil
1268,trip_tgv,nil
1268,trip_ter,nil
1268,trip_taxi,nil
1269,trip_tgv,nil
1269,trip_ter,nil
1269,trip_taxi,nil
1270,trip_tgv,nil
1270,trip_ter,nil
1270,trip_taxi,nil
1271,trip_tgv,nil
1271,trip_ter,nil
1271,trip_taxi,nil
1272,trip_tgv,nil
1272,trip_ter,nil
1272,trip_taxi,nil
1273,trip_tgv,nil
1273,trip_ter,nil
1273,trip_taxi,nil
1274,trip_tgv,nil
1274,trip_ter,nil
1274,trip_taxi,nil
1275,trip_tgv,nil
1275,trip_ter,nil
1275,trip_taxi,nil
1276,trip_tgv,nil
1276,trip_ter,nil
1276,trip_taxi,nil
1277,trip_tgv,nil
1277,trip_ter,nil
1277,trip_taxi,nil
1278,trip_tgv,nil
1278,trip_ter,nil
1278,trip_taxi,nil
1279,trip_tgv,nil
1279,trip_ter,nil
1279,trip_taxi,nil
1280,trip_tgv,nil
1280,trip_ter,nil
1280,trip_taxi,nil
1281,trip_tgv,nil
1281,trip_ter,nil
1281,trip_taxi,nil
1282,trip_tgv,nil
1282,trip_ter,nil
1282,trip_taxi,nil
1283,trip_tgv,nil
1283,trip_ter,nil
1283,trip_taxi,nil
1284,trip_tgv,nil
1284,trip_ter,nil
1284,trip_taxi,nil
1285,trip_tgv,nil
1285,trip_ter,nil
1285,trip_taxi,nil
1286,trip_tgv,nil
1286,trip_ter,nil
1286,trip_taxi,nil
1287,trip_tgv,nil
1287,trip_ter,nil
1287,trip_taxi,nil
1288,trip_tgv,nil
1288,trip_ter,nil
1288,trip_taxi,nil
1289,trip_tgv,nil
1289,trip_ter,nil
1289,trip_taxi,nil
1290,trip_tgv,nil
1290,trip_ter,nil
1290,trip_taxi,nil
1291,trip_tgv,nil
1291,trip_ter,nil
1291,trip_taxi,nil
1292,trip_tgv,nil
1292,trip_ter,nil
1292,trip_taxi,nil
1293,trip_tgv,nil
1293,trip_ter,nil
1293,trip_taxi,nil
1294,trip_tgv,nil
1294,trip_ter,nil
1294,trip_taxi,nil
1295,trip_tgv,nil
1295,trip_ter,nil
1295,trip_taxi,nil
1296,trip_tgv,nil
1296,trip_ter,nil
1296,trip_taxi,nil
1297,trip_tgv,nil
1297,trip_ter,nil
1297,trip_taxi,nil
1298,trip_tgv,nil
1298,trip_ter,nil
1298,trip_taxi,nil
1299,trip_tgv,nil
1299,trip_ter,nil
1299,trip_taxi,nil
1300,trip_tgv,nil
1300,trip_ter,nil
1300,trip_taxi,nil
1301,trip_tgv,nil
1301,trip_ter,nil
1301,trip_taxi,nil
1302,trip_tgv,nil
1302,trip_ter,nil
1302,trip_taxi,nil
1303,trip_tgv,nil
1303,trip_ter,nil
1303,trip_taxi,nil
1304,trip_tgv,nil
1304,trip_ter,nil
1304,trip_taxi,nil
1305,trip_tgv,nil
1305,trip_ter,nil
1305,trip_taxi,nil
1306,trip_tgv,nil
1306,trip_ter,nil
1306,trip_taxi,nil
1307,trip_tgv,nil
1307,trip_ter,nil
1307,trip_taxi,nil
1308,trip_tgv,nil
1308,trip_ter,nil
1308,trip_taxi,nil
1309,trip_tgv,nil
1309,trip_ter,nil
1309,trip_taxi,nil
1310,trip_tgv,nil
1310,trip_ter,nil
1310,trip_taxi,nil
1311,trip_tgv,nil
1311,trip_ter,nil
1311,trip_taxi,nil
1312,trip_tgv,nil
1312,trip_ter,nil
1312,trip_taxi,nil
1313,trip_tgv,nil
1313,trip_ter,nil
1313,trip_taxi,nil
1314,trip_tgv,nil
1314,trip_ter,nil
1314,trip_taxi,nil
1315,trip_tgv,nil
1315,trip_ter,nil
1315,trip_taxi,nil
1316,trip_tgv,nil
1316,trip_ter,nil
1316,trip_taxi,nil
1317,trip_tgv,nil
1317,trip_ter,nil
1317,trip_taxi,nil
1318,trip_tgv,nil
1318,trip_ter,nil
1318,trip_taxi,nil
1319,trip_tgv,nil
1319,trip_ter,nil
1319,trip_taxi,nil
1320,trip_tgv,nil
1320,trip_ter,nil
1320,trip_taxi,nil
1321,trip_tgv,nil
1321,trip_ter,nil
1321,trip_taxi,nil
1322,trip_tgv,nil
1322,trip_ter,nil
1322,trip_taxi,nil
1323,trip_tgv,nil
1323,trip_ter,nil
1323,trip_taxi,nil
1324,trip_tgv,nil
1324,trip_ter,nil
1324,trip_taxi,nil
1325,trip_tgv,nil
1325,trip_ter,nil
1325,trip_taxi,nil
1326,trip_tgv,nil
1326,trip_ter,nil
1326,trip_taxi,nil
1327,trip_tgv,nil
1327,trip_ter,nil
1327,trip_taxi,nil
1328,trip_tgv,nil
1328,trip_ter,nil
1328,trip_taxi,nil
1329,trip_tgv,nil
1329,trip_ter,nil
1329,trip_taxi,nil
1330,trip_tgv,nil
1330,trip_ter,nil
1330,trip_taxi,nil
1331,trip_tgv,nil
1331,trip_ter,nil
1331,trip_taxi,nil
1332,trip_tgv,nil
1332,trip_ter,nil
1332,trip_taxi,nil
1333,trip_tgv,nil
1333,trip_ter,nil
1333,trip_taxi,nil
1334,trip_tgv,nil
1334,trip_ter,nil
1334,trip_taxi,nil
1335,trip_tgv,nil
1335,trip_ter,nil
1335,trip_taxi,nil
1336,trip_tgv,nil
1336,trip_ter,nil
1336,trip_taxi,nil
1337,trip_tgv,nil
1337,trip_ter,nil
1337,trip_taxi,nil
1338,trip_tgv,nil
1338,trip_ter,nil
1338,trip_taxi,nil
1339,trip_tgv,nil
1339,trip_ter,nil
1339,trip_taxi,nil
1340,trip_tgv,nil
1340,trip_ter,nil
1340,trip_taxi,nil
1341,trip_tgv,nil
1341,trip_ter,nil
1341,trip_taxi,nil
1342,trip_tgv,nil
1342,trip_ter,nil
1342,trip_taxi,nil
1343,trip_tgv,nil
1343,trip_ter,nil
1343,trip_taxi,nil
1344,trip_tgv,nil
1344,trip_ter,nil
1344,trip_taxi,nil
1345,trip_tgv,nil
1345,trip_ter,nil
1345,trip_taxi,nil
1346,trip_tgv,nil
1346,trip_ter,nil
1346,trip_taxi,nil
1347,trip_tgv,nil
1347,trip_ter,nil
1347,trip_taxi,nil
1348,trip_tgv,nil
1348,trip_ter,nil
1348,trip_taxi,nil
1349,trip_tgv,nil
1349,trip_ter,nil
1349,trip_taxi,nil
1350,trip_tgv,nil
1350,trip_ter,nil
1350,trip_taxi,nil
1351,trip_tgv,nil
1351,trip_ter,nil
1351,trip_taxi,nil
1352,trip_tgv,nil
1352,trip_ter,nil
1352,trip_taxi,nil
1353,trip_tgv,nil
1353,trip_ter,nil
1353,trip_taxi,nil
1354,trip_tgv,nil
1354,trip_ter,nil
1354,trip_taxi,nil
1355,trip_tgv,nil
1355,trip_ter,nil
1355,trip_taxi,nil
1356,trip_tgv,nil
1356,trip_ter,nil
1356,trip_taxi,nil
1357,trip_tgv,nil
1357,trip_ter,nil
1357,trip_taxi,nil
1358,trip_tgv,nil
1358,trip_ter,nil
1358,trip_taxi,nil
1359,trip_tgv,nil
1359,trip_ter,nil
1359,trip_taxi,nil
1360,trip_tgv,nil
1360,trip_ter,nil
1360,trip_taxi,nil
1361,trip_tgv,nil
1361,trip_ter,nil
1361,trip_taxi,nil
1362,trip_tgv,nil
1362,trip_ter,nil
1362,trip_taxi,nil
1363,trip_tgv,nil
1363,trip_ter,nil
1363,trip_taxi,nil
1364,trip_tgv,nil
1364,trip_ter,nil
1364,trip_taxi,nil
1365,trip_tgv,nil
1365,trip_ter,nil
1365,trip_taxi,nil
1366,trip_tgv,nil
1366,trip_ter,nil
1366,trip_taxi,nil
1367,trip_tgv,nil
1367,trip_ter,nil
1367,trip_taxi,nil
1368,trip_tgv,nil
1368,trip_ter,nil
1368,trip_taxi,nil
1369,trip_tgv,nil
1369,trip_ter,nil
1369,trip_taxi,nil
1370,trip_tgv,nil
1370,trip_ter,nil
1370,trip_taxi,nil
1371,trip_tgv,nil
1371,trip_ter,nil
1371,trip_taxi,nil
1372,trip_tgv,nil
1372,trip_ter,nil
1372,trip_taxi,nil
1373,trip_tgv,nil
1373,trip_ter,nil
1373,trip_taxi,nil
1374,trip_tgv,nil
1374,trip_ter,nil
1374,trip_taxi,nil
1375,trip_tgv,nil
1375,trip_ter,nil
1375,trip_taxi,nil
1376,trip_tgv,nil
1376,trip_ter,nil
1376,trip_taxi,nil
1377,trip_tgv,nil
1377,trip_ter,nil
1377,trip_taxi,nil
1378,trip_tgv,nil
1378,trip_ter,nil
1378,trip_taxi,nil
1379,trip_tgv,nil
1379,trip_ter,nil
1379,trip_taxi,nil
1380,trip_tgv,nil
1380,trip_ter,nil
1380,trip_taxi,nil
1381,trip_tgv,nil
1381,trip_ter,nil
1381,trip_taxi,nil
1382,trip_tgv,nil
1382,trip_ter,nil
1382,trip_taxi,nil
1383,trip_tgv,nil
1383,trip_ter,nil
1383,trip_taxi,nil
1384,trip_tgv,nil
1384,trip_ter,nil
1384,trip_taxi,nil
1385,trip_tgv,nil
1385,trip_ter,nil
1385,trip_taxi,nil
1386,trip_tgv,nil
1386,trip_ter,nil
1386,trip_taxi,nil
1387,trip_tgv,nil
1387,trip_ter,nil
1387,trip_taxi,nil
1388,trip_tgv,nil
1388,trip_ter,nil
1388,trip_taxi,nil
1389,trip_tgv,nil
1389,trip_ter,nil
1389,trip_taxi,nil
1390,trip_tgv,nil
1390,trip_ter,nil
1390,trip_taxi,nil
1391,trip_tgv,nil
1391,trip_ter,nil
1391,trip_taxi,nil
1392,trip_tgv,nil
1392,trip_ter,nil
1392,trip_taxi,nil
1393,trip_tgv,nil
1393,trip_ter,nil
1393,trip_taxi,nil
1394,trip_tgv,nil
1394,trip_ter,nil
1394,trip_taxi,nil
1395,trip_tgv,nil
1395,trip_ter,nil
1395,trip_taxi,nil
1396,trip_tgv,nil
1396,trip_ter,nil
1396,trip_taxi,nil
1397,trip_tgv,nil
1397,trip_ter,nil
1397,trip_taxi,nil
1398,trip_tgv,nil
1398,trip_ter,nil
1398,trip_taxi,nil
1399,trip_tgv,nil
1399,trip_ter,nil
1399,trip_taxi,nil
1400,trip_tgv,nil
1400,trip_ter,nil
1400,trip_taxi,nil
1401,trip_tgv,nil
1401,trip_ter,nil
1401,trip_taxi,nil
1402,trip_tgv,nil
1402,trip_ter,nil
1402,trip_taxi,nil
1403,trip_tgv,nil
1403,trip_ter,nil
1403,trip_taxi,nil
1404,trip_tgv,nil
1404,trip_ter,nil
1404,trip_taxi,nil
1405,trip_tgv,nil
1405,trip_ter,nil
1405,trip_taxi,nil
1406,trip_tgv,nil
1406,trip_ter,nil
1406,trip_taxi,nil
1407,trip_tgv,nil
1407,trip_ter,nil
1407,trip_taxi,nil
1408,trip_tgv,nil
1408,trip_ter,nil
1408,trip_taxi,nil
1409,trip_tgv,nil
1409,trip_ter,nil
1409,trip_taxi,nil
1410,trip_tgv,nil
1410,trip_ter,nil
1410,trip_taxi,nil
1411,trip_tgv,nil
1411,trip_ter,nil
1411,trip_taxi,nil
1412,trip_tgv,nil
1412,trip_ter,nil
1412,trip_taxi,nil
1413,trip_tgv,nil
1413,trip_ter,nil
1413,trip_taxi,nil
1414,trip_tgv,nil
1414,trip_ter,nil
1414,trip_taxi,nil
1415,trip_tgv,nil
1415,trip_ter,nil
1415,trip_taxi,nil
1416,trip_tgv,nil
1416,trip_ter,nil
1416,trip_taxi,nil
1417,trip_tgv,nil
1417,trip_ter,nil
1417,trip_taxi,nil
1418,trip_tgv,nil
1418,trip_ter,nil
1418,trip_taxi,nil
1419,trip_tgv,nil
1419,trip_ter,nil
1419,trip_taxi,nil
1420,trip_tgv,nil
1420,trip_ter,nil
1420,trip_taxi,nil
1421,trip_tgv,nil
1421,trip_ter,nil
1421,trip_taxi,nil
1422,trip_tgv,nil
1422,trip_ter,nil
1422,trip_taxi,nil
1423,trip_tgv,nil
1423,trip_ter,nil
1423,trip_taxi,nil
1424,trip_tgv,nil
1424,trip_ter,nil
1424,trip_taxi,nil
1425,trip_tgv,nil
1425,trip_ter,nil
1425,trip_taxi,nil
1426,trip_tgv,nil
1426,trip_ter,nil
1426,trip_taxi,nil
1427,trip_tgv,nil
1427,trip_ter,nil
1427,trip_taxi,nil
1428,trip_tgv,nil
1428,trip_ter,nil
1428,trip_taxi,nil
1429,trip_tgv,nil
1429,trip_ter,nil
1429,trip_taxi,nil
1430,trip_tgv,nil
1430,trip_ter,nil
1430,trip_taxi,nil
1431,trip_tgv,nil
1431,trip_ter,nil
1431,trip_taxi,nil
1432,trip_tgv,nil
1432,trip_ter,nil
1432,trip_taxi,nil
1433,trip_tgv,nil
1433,trip_ter,nil
1433,trip_taxi,nil
1434,trip_tgv,nil
1434,trip_ter,nil
1434,trip_taxi,nil
1435,trip_tgv,nil
1435,trip_ter,nil
1435,trip_taxi,nil
1436,trip_tgv,nil
1436,trip_ter,nil
1436,trip_taxi,nil
1437,trip_tgv,nil
1437,trip_ter,nil
1437,trip_taxi,nil
1438,trip_tgv,nil
1438,trip_ter,nil
1438,trip_taxi,nil
1439,trip_tgv,nil
1439,trip_ter,nil
1439,trip_taxi,nil
1440,trip_tgv,nil
1440,trip_ter,nil
1440,trip_taxi,nil
1441,trip_tgv,nil
1441,trip_ter,nil
1441,trip_taxi,nil
1442,trip_tgv,nil
1442,trip_ter,nil
1442,trip_taxi,nil
1443,trip_tgv,nil
1443,trip_ter,nil
1443,trip_taxi,nil
1444,trip_tgv,nil
1444,trip_ter,nil
1444,trip_taxi,nil
1445,trip_tgv,nil
1445,trip_ter,nil
1445,trip_taxi,nil
1446,trip_tgv,nil
1446,trip_ter,nil
1446,trip_taxi,nil
1447,trip_tgv,nil
1447,trip_ter,nil
1447,trip_taxi,nil
1448,trip_tgv,nil
1448,trip_ter,nil
1448,trip_taxi,nil
1449,trip_tgv,nil
1449,trip_ter,nil
1449,trip_taxi,nil
1450,trip_tgv,nil
1450,trip_ter,nil
1450,trip_taxi,nil
1451,trip_tgv,nil
1451,trip_ter,nil
1451,trip_taxi,nil
1452,trip_tgv,nil
1452,trip_ter,nil
1452,trip_taxi,nil
1453,trip_tgv,nil
1453,trip_ter,nil
1453,trip_taxi,nil
1454,trip_tgv,nil
1454,trip_ter,nil
1454,trip_taxi,nil
1455,trip_tgv,nil
1455,trip_ter,nil
1455,trip_taxi,nil
1456,trip_tgv,nil
1456,trip_ter,nil
1456,trip_taxi,nil
1457,trip_tgv,nil
1457,trip_ter,nil
1457,trip_taxi,nil
1458,trip_tgv,nil
1458,trip_ter,nil
1458,trip_taxi,nil
1459,trip_tgv,nil
1459,trip_ter,nil
1459,trip_taxi,nil
1460,trip_tgv,nil
1460,trip_ter,nil
1460,trip_taxi,nil
1461,trip_tgv,nil
1461,trip_ter,nil
1461,trip_taxi,nil
1462,trip_tgv,nil
1462,trip_ter,nil
1462,trip_taxi,nil
1463,trip_tgv,nil
1463,trip_ter,nil
1463,trip_taxi,nil
1464,trip_tgv,nil
1464,trip_ter,nil
1464,trip_taxi,nil
1465,trip_tgv,nil
1465,trip_ter,nil
1465,trip_taxi,nil
1466,trip_tgv,nil
1466,trip_ter,nil
1466,trip_taxi,nil
1467,trip_tgv,nil
1467,trip_ter,nil
1467,trip_taxi,nil
1468,trip_tgv,nil
1468,trip_ter,nil
1468,trip_taxi,nil
1469,trip_tgv,nil
1469,trip_ter,nil
1469,trip_taxi,nil
1470,trip_tgv,nil
1470,trip_ter,nil
1470,trip_taxi,nil
1471,trip_tgv,nil
1471,trip_ter,nil
1471,trip_taxi,nil
1472,trip_tgv,nil
1472,trip_ter,nil
1472,trip_taxi,nil
1473,trip_tgv,nil
1473,trip_ter,nil
1473,trip_taxi,nil
1474,trip_tgv,nil
1474,trip_ter,nil
1474,trip_taxi,nil
1475,trip_tgv,nil
1475,trip_ter,nil
1475,trip_taxi,nil
1476,trip_tgv,nil
1476,trip_ter,nil
1476,trip_taxi,nil
1477,trip_tgv,nil
1477,trip_ter,nil
1477,trip_taxi,nil
1478,trip_tgv,nil
1478,trip_ter,nil
1478,trip_taxi,nil
1479,trip_tgv,nil
1479,trip_ter,nil
1479,trip_taxi,nil
1480,trip_tgv,nil
1480,trip_ter,nil
1480,trip_taxi,nil
1481,trip_tgv,nil
1481,trip_ter,nil
1481,trip_taxi,nil
1482,trip_tgv,nil
1482,trip_ter,nil
1482,trip_taxi,nil
1483,trip_tgv,nil
1483,trip_ter,nil
1483,trip_taxi,nil
1484,trip_tgv,nil
1484,trip_ter,nil
1484,trip_taxi,nil
1485,trip_tgv,nil
1485,trip_ter,nil
1485,trip_taxi,nil
1486,trip_tgv,nil
1486,trip_ter,nil
1486,trip_taxi,nil
1487,trip_tgv,nil
1487,trip_ter,nil
1487,trip_taxi,nil
1488,trip_tgv,nil
1488,trip_ter,nil
1488,trip_taxi,nil
1489,trip_tgv,nil
1489,trip_ter,nil
1489,trip_taxi,nil
1490,trip_tgv,nil
1490,trip_ter,nil
1490,trip_taxi,nil
1491,trip_tgv,nil
1491,trip_ter,nil
1491,trip_taxi,nil
1492,trip_tgv,nil
1492,trip_ter,nil
1492,trip_taxi,nil
1493,trip_tgv,nil
1493,trip_ter,nil
1493,trip_taxi,nil
1494,trip_tgv,nil
1494,trip_ter,nil
1494,trip_taxi,nil
1495,trip_tgv,nil
1495,trip_ter,nil
1495,trip_taxi,nil
1496,trip_tgv,nil
1496,trip_ter,nil
1496,trip_taxi,nil
1497,trip_tgv,nil
1497,trip_ter,nil
1497,trip_taxi,nil
1498,trip_tgv,nil
1498,trip_ter,nil
1498,trip_taxi,nil
1499,trip_tgv,nil
1499,trip_ter,nil
1499,trip_taxi,nil
1500,trip_tgv,nil
1500,trip_ter,nil
1500,trip_taxi,nil
1501,trip_tgv,nil
1501,trip_ter,nil
1501,trip_taxi,nil
1502,trip_tgv,nil
1502,trip_ter,nil
1502,trip_taxi,nil
1503,trip_tgv,nil
1503,trip_ter,nil
1503,trip_taxi,nil
1504,trip_tgv,nil
1504,trip_ter,nil
1504,trip_taxi,nil
1505,trip_tgv,nil
1505,trip_ter,nil
1505,trip_taxi,nil
1506,trip_tgv,nil
1506,trip_ter,nil
1506,trip_taxi,nil
1507,trip_tgv,nil
1507,trip_ter,nil
1507,trip_taxi,nil
1508,trip_tgv,nil
1508,trip_ter,nil
1508,trip_taxi,nil
1509,trip_tgv,nil
1509,trip_ter,nil
1509,trip_taxi,nil
1510,trip_tgv,nil
1510,trip_ter,nil
1510,trip_taxi,nil
1511,trip_tgv,nil
1511,trip_ter,nil
1511,trip_taxi,nil
1512,trip_tgv,nil
1512,trip_ter,nil
1512,trip_taxi,nil
1513,trip_tgv,nil
1513,trip_ter,nil
1513,trip_taxi,nil
1514,trip_tgv,nil
1514,trip_ter,nil
1514,trip_taxi,nil
1515,trip_tgv,nil
1515,trip_ter,nil
1515,trip_taxi,nil
1516,trip_tgv,nil
1516,trip_ter,nil
1516,trip_taxi,nil
1517,trip_tgv,nil
1517,trip_ter,nil
1517,trip_taxi,nil
1518,trip_tgv,nil
1518,trip_ter,nil
1518,trip_taxi,nil
1519,trip_tgv,nil
1519,trip_ter,nil
1519,trip_taxi,nil
1520,trip_tgv,nil
1520,trip_ter,nil
1520,trip_taxi,nil
1521,trip_tgv,nil
1521,trip_ter,nil
1521,trip_taxi,nil
1522,trip_tgv,nil
1522,trip_ter,nil
1522,trip_taxi,nil
1523,trip_tgv,nil
1523,trip_ter,nil
1523,trip_taxi,nil
1524,trip_tgv,nil
1524,trip_ter,nil
1524,trip_taxi,nil
1525,trip_tgv,nil
1525,trip_ter,nil
1525,trip_taxi,nil
1526,trip_tgv,nil
1526,trip_ter,nil
1526,trip_taxi,nil
1527,trip_tgv,nil
1527,trip_ter,nil
1527,trip_taxi,nil
1528,trip_tgv,nil
1528,trip_ter,nil
1528,trip_taxi,nil
1529,trip_tgv,nil
1529,trip_ter,nil
1529,trip_taxi,nil
1530,trip_tgv,nil
1530,trip_ter,nil
1530,trip_taxi,nil
1531,trip_tgv,nil
1531,trip_ter,nil
1531,trip_taxi,nil
1532,trip_tgv,nil
1532,trip_ter,nil
1532,trip_taxi,nil
1533,trip_tgv,nil
1533,trip_ter,nil
1533,trip_taxi,nil
1534,trip_tgv,nil
1534,trip_ter,nil
1534,trip_taxi,nil
1535,trip_tgv,nil
1535,trip_ter,nil
1535,trip_taxi,nil
1536,trip_tgv,nil
1536,trip_ter,nil
1536,trip_taxi,nil
1537,trip_tgv,nil
1537,trip_ter,nil
1537,trip_taxi,nil
1538,trip_tgv,nil
1538,trip_ter,nil
1538,trip_taxi,nil
1539,trip_tgv,nil
1539,trip_ter,nil
1539,trip_taxi,nil
1540,trip_tgv,nil
1540,trip_ter,nil
1540,trip_taxi,nil
1541,trip_tgv,nil
1541,trip_ter,nil
1541,trip_taxi,nil
1542,trip_tgv,nil
1542,trip_ter,nil
1542,trip_taxi,nil
1543,trip_tgv,nil
1543,trip_ter,nil
1543,trip_taxi,nil
1544,trip_tgv,nil
1544,trip_ter,nil
1544,trip_taxi,nil
1545,trip_tgv,nil
1545,trip_ter,nil
1545,trip_taxi,nil
1546,trip_tgv,nil
1546,trip_ter,nil
1546,trip_taxi,nil
1547,trip_tgv,nil
