cycle,c,tick_pop_consumption_Tc
2141,tgv,nil
2141,ter,nil
2141,truck,nil
2141,taxi,nil
2142,minibus,nil
2142,tgv,nil
2142,ter,nil
2142,truck,nil
2142,taxi,nil
2143,minibus,nil
2143,tgv,nil
2143,ter,nil
2143,truck,nil
2143,taxi,nil
2144,minibus,nil
2144,tgv,nil
2144,ter,nil
2144,truck,nil
2144,taxi,nil
2145,minibus,nil
2145,tgv,nil
2145,ter,nil
2145,truck,nil
2145,taxi,nil
2146,minibus,nil
2146,tgv,nil
2146,ter,nil
2146,truck,nil
2146,taxi,nil
2147,minibus,nil
2147,tgv,nil
2147,ter,nil
2147,truck,nil
2147,taxi,nil
2148,minibus,nil
2148,tgv,nil
2148,ter,nil
2148,truck,nil
2148,taxi,nil
2149,minibus,nil
2149,tgv,nil
2149,ter,nil
2149,truck,nil
2149,taxi,nil
2150,minibus,nil
2150,tgv,nil
2150,ter,nil
2150,truck,nil
2150,taxi,nil
2151,minibus,nil
2151,tgv,nil
2151,ter,nil
2151,truck,nil
2151,taxi,nil
2152,minibus,nil
2152,tgv,nil
2152,ter,nil
2152,truck,nil
2152,taxi,nil
2153,minibus,nil
2153,tgv,nil
2153,ter,nil
2153,truck,nil
2153,taxi,nil
2154,minibus,nil
2154,tgv,nil
2154,ter,nil
2154,truck,nil
2154,taxi,nil
2155,minibus,nil
2155,tgv,nil
2155,ter,nil
2155,truck,nil
2155,taxi,nil
2156,minibus,nil
2156,tgv,nil
2156,ter,nil
2156,truck,nil
2156,taxi,nil
2157,minibus,nil
2157,tgv,nil
2157,ter,nil
2157,truck,nil
2157,taxi,nil
2158,minibus,nil
2158,tgv,nil
2158,ter,nil
2158,truck,nil
2158,taxi,nil
2159,minibus,nil
2159,tgv,nil
2159,ter,nil
2159,truck,nil
2159,taxi,nil
2160,minibus,nil
2160,tgv,nil
2160,ter,nil
2160,truck,nil
2160,taxi,nil
2161,minibus,nil
2161,tgv,nil
2161,ter,nil
2161,truck,nil
2161,taxi,nil
2162,minibus,nil
2162,tgv,nil
2162,ter,nil
2162,truck,nil
2162,taxi,nil
2163,minibus,nil
2163,tgv,nil
2163,ter,nil
2163,truck,nil
2163,taxi,nil
2164,minibus,nil
2164,tgv,nil
2164,ter,nil
2164,truck,nil
2164,taxi,nil
2165,minibus,nil
2165,tgv,nil
2165,ter,nil
2165,truck,nil
2165,taxi,nil
2166,minibus,nil
2166,tgv,nil
2166,ter,nil
2166,truck,nil
2166,taxi,nil
2167,minibus,nil
2167,tgv,nil
2167,ter,nil
2167,truck,nil
2167,taxi,nil
2168,minibus,nil
2168,tgv,nil
2168,ter,nil
2168,truck,nil
2168,taxi,nil
2169,minibus,nil
2169,tgv,nil
2169,ter,nil
2169,truck,nil
2169,taxi,nil
2170,minibus,nil
2170,tgv,nil
2170,ter,nil
2170,truck,nil
2170,taxi,nil
2171,minibus,nil
2171,tgv,nil
2171,ter,nil
2171,truck,nil
2171,taxi,nil
2172,minibus,nil
2172,tgv,nil
2172,ter,nil
2172,truck,nil
2172,taxi,nil
2173,minibus,nil
2173,tgv,nil
2173,ter,nil
2173,truck,nil
2173,taxi,nil
2174,minibus,nil
2174,tgv,nil
2174,ter,nil
2174,truck,nil
2174,taxi,nil
2175,minibus,nil
2175,tgv,nil
2175,ter,nil
2175,truck,nil
2175,taxi,nil
2176,minibus,nil
2176,tgv,nil
2176,ter,nil
2176,truck,nil
2176,taxi,nil
2177,minibus,nil
2177,tgv,nil
2177,ter,nil
2177,truck,nil
2177,taxi,nil
2178,minibus,nil
2178,tgv,nil
2178,ter,nil
2178,truck,nil
2178,taxi,nil
2179,minibus,nil
2179,tgv,nil
2179,ter,nil
2179,truck,nil
2179,taxi,nil
2180,minibus,nil
2180,tgv,nil
2180,ter,nil
2180,truck,nil
2180,taxi,nil
2181,minibus,nil
2181,tgv,nil
2181,ter,nil
2181,truck,nil
2181,taxi,nil
2182,minibus,nil
2182,tgv,nil
2182,ter,nil
2182,truck,nil
2182,taxi,nil
2183,minibus,nil
2183,tgv,nil
2183,ter,nil
2183,truck,nil
2183,taxi,nil
2184,minibus,nil
2184,tgv,nil
2184,ter,nil
2184,truck,nil
2184,taxi,nil
2185,minibus,nil
2185,tgv,nil
2185,ter,nil
2185,truck,nil
2185,taxi,nil
2186,minibus,nil
2186,tgv,nil
2186,ter,nil
2186,truck,nil
2186,taxi,nil
2187,minibus,nil
2187,tgv,nil
2187,ter,nil
2187,truck,nil
2187,taxi,nil
2188,minibus,nil
2188,tgv,nil
2188,ter,nil
2188,truck,nil
2188,taxi,nil
2189,minibus,nil
2189,tgv,nil
2189,ter,nil
2189,truck,nil
2189,taxi,nil
2190,minibus,nil
2190,tgv,nil
2190,ter,nil
2190,truck,nil
2190,taxi,nil
2191,minibus,nil
2191,tgv,nil
2191,ter,nil
2191,truck,nil
2191,taxi,nil
2192,minibus,nil
2192,tgv,nil
2192,ter,nil
2192,truck,nil
2192,taxi,nil
2193,minibus,nil
2193,tgv,nil
2193,ter,nil
2193,truck,nil
2193,taxi,nil
2194,minibus,nil
2194,tgv,nil
2194,ter,nil
2194,truck,nil
2194,taxi,nil
2195,minibus,nil
2195,tgv,nil
2195,ter,nil
2195,truck,nil
2195,taxi,nil
2196,minibus,nil
2196,tgv,nil
2196,ter,nil
2196,truck,nil
2196,taxi,nil
2197,minibus,nil
2197,tgv,nil
2197,ter,nil
2197,truck,nil
2197,taxi,nil
2198,minibus,nil
2198,tgv,nil
2198,ter,nil
2198,truck,nil
2198,taxi,nil
2199,minibus,nil
2199,tgv,nil
2199,ter,nil
2199,truck,nil
2199,taxi,nil
2200,minibus,nil
2200,tgv,nil
2200,ter,nil
2200,truck,nil
2200,taxi,nil
2201,minibus,nil
2201,tgv,nil
2201,ter,nil
2201,truck,nil
2201,taxi,nil
2202,minibus,nil
2202,tgv,nil
2202,ter,nil
2202,truck,nil
2202,taxi,nil
2203,minibus,nil
2203,tgv,nil
2203,ter,nil
2203,truck,nil
2203,taxi,nil
2204,minibus,nil
2204,tgv,nil
2204,ter,nil
2204,truck,nil
2204,taxi,nil
2205,minibus,nil
2205,tgv,nil
2205,ter,nil
2205,truck,nil
2205,taxi,nil
2206,minibus,nil
2206,tgv,nil
2206,ter,nil
2206,truck,nil
2206,taxi,nil
2207,minibus,nil
2207,tgv,nil
2207,ter,nil
2207,truck,nil
2207,taxi,nil
2208,minibus,nil
2208,tgv,nil
2208,ter,nil
2208,truck,nil
2208,taxi,nil
2209,minibus,nil
2209,tgv,nil
2209,ter,nil
2209,truck,nil
2209,taxi,nil
2210,minibus,nil
2210,tgv,nil
2210,ter,nil
2210,truck,nil
2210,taxi,nil
2211,minibus,nil
2211,tgv,nil
2211,ter,nil
2211,truck,nil
2211,taxi,nil
2212,minibus,nil
2212,tgv,nil
2212,ter,nil
2212,truck,nil
2212,taxi,nil
2213,minibus,nil
2213,tgv,nil
2213,ter,nil
2213,truck,nil
2213,taxi,nil
2214,minibus,nil
2214,tgv,nil
2214,ter,nil
2214,truck,nil
2214,taxi,nil
2215,minibus,nil
2215,tgv,nil
2215,ter,nil
2215,truck,nil
2215,taxi,nil
2216,minibus,nil
2216,tgv,nil
2216,ter,nil
2216,truck,nil
2216,taxi,nil
2217,minibus,nil
2217,tgv,nil
2217,ter,nil
2217,truck,nil
2217,taxi,nil
2218,minibus,nil
2218,tgv,nil
2218,ter,nil
2218,truck,nil
2218,taxi,nil
2219,minibus,nil
2219,tgv,nil
2219,ter,nil
2219,truck,nil
2219,taxi,nil
2220,minibus,nil
2220,tgv,nil
2220,ter,nil
2220,truck,nil
2220,taxi,nil
2221,minibus,nil
2221,tgv,nil
2221,ter,nil
2221,truck,nil
2221,taxi,nil
2222,minibus,nil
2222,tgv,nil
2222,ter,nil
2222,truck,nil
2222,taxi,nil
2223,minibus,nil
2223,tgv,nil
2223,ter,nil
2223,truck,nil
2223,taxi,nil
2224,minibus,nil
2224,tgv,nil
2224,ter,nil
2224,truck,nil
2224,taxi,nil
2225,minibus,nil
2225,tgv,nil
2225,ter,nil
2225,truck,nil
2225,taxi,nil
2226,minibus,nil
2226,tgv,nil
2226,ter,nil
2226,truck,nil
2226,taxi,nil
2227,minibus,nil
2227,tgv,nil
2227,ter,nil
2227,truck,nil
2227,taxi,nil
2228,minibus,nil
2228,tgv,nil
2228,ter,nil
2228,truck,nil
2228,taxi,nil
2229,minibus,nil
2229,tgv,nil
2229,ter,nil
2229,truck,nil
2229,taxi,nil
2230,minibus,nil
2230,tgv,nil
2230,ter,nil
2230,truck,nil
2230,taxi,nil
2231,minibus,nil
2231,tgv,nil
2231,ter,nil
2231,truck,nil
2231,taxi,nil
2232,minibus,nil
2232,tgv,nil
2232,ter,nil
2232,truck,nil
2232,taxi,nil
2233,minibus,nil
2233,tgv,nil
2233,ter,nil
2233,truck,nil
2233,taxi,nil
2234,minibus,nil
2234,tgv,nil
2234,ter,nil
2234,truck,nil
2234,taxi,nil
2235,minibus,nil
2235,tgv,nil
2235,ter,nil
2235,truck,nil
2235,taxi,nil
2236,minibus,nil
2236,tgv,nil
2236,ter,nil
2236,truck,nil
2236,taxi,nil
2237,minibus,nil
2237,tgv,nil
2237,ter,nil
2237,truck,nil
2237,taxi,nil
2238,minibus,nil
2238,tgv,nil
2238,ter,nil
2238,truck,nil
2238,taxi,nil
2239,minibus,nil
2239,tgv,nil
2239,ter,nil
2239,truck,nil
2239,taxi,nil
2240,minibus,nil
2240,tgv,nil
2240,ter,nil
2240,truck,nil
2240,taxi,nil
2241,minibus,nil
2241,tgv,nil
2241,ter,nil
2241,truck,nil
2241,taxi,nil
2242,minibus,nil
2242,tgv,nil
2242,ter,nil
2242,truck,nil
2242,taxi,nil
2243,minibus,nil
2243,tgv,nil
2243,ter,nil
2243,truck,nil
2243,taxi,nil
2244,minibus,nil
2244,tgv,nil
2244,ter,nil
2244,truck,nil
2244,taxi,nil
2245,minibus,nil
2245,tgv,nil
2245,ter,nil
2245,truck,nil
2245,taxi,nil
2246,minibus,nil
2246,tgv,nil
2246,ter,nil
2246,truck,nil
2246,taxi,nil
2247,minibus,nil
2247,tgv,nil
2247,ter,nil
2247,truck,nil
2247,taxi,nil
2248,minibus,nil
2248,tgv,nil
2248,ter,nil
2248,truck,nil
2248,taxi,nil
2249,minibus,nil
2249,tgv,nil
2249,ter,nil
2249,truck,nil
2249,taxi,nil
2250,minibus,nil
2250,tgv,nil
2250,ter,nil
2250,truck,nil
2250,taxi,nil
2251,minibus,nil
2251,tgv,nil
2251,ter,nil
2251,truck,nil
2251,taxi,nil
2252,minibus,nil
2252,tgv,nil
2252,ter,nil
2252,truck,nil
2252,taxi,nil
2253,minibus,nil
2253,tgv,nil
2253,ter,nil
2253,truck,nil
2253,taxi,nil
2254,minibus,nil
2254,tgv,nil
2254,ter,nil
2254,truck,nil
2254,taxi,nil
2255,minibus,nil
2255,tgv,nil
2255,ter,nil
2255,truck,nil
2255,taxi,nil
2256,minibus,nil
2256,tgv,nil
2256,ter,nil
2256,truck,nil
2256,taxi,nil
2257,minibus,nil
2257,tgv,nil
2257,ter,nil
2257,truck,nil
2257,taxi,nil
2258,minibus,nil
2258,tgv,nil
2258,ter,nil
2258,truck,nil
2258,taxi,nil
2259,minibus,nil
2259,tgv,nil
2259,ter,nil
2259,truck,nil
2259,taxi,nil
2260,minibus,nil
2260,tgv,nil
2260,ter,nil
2260,truck,nil
2260,taxi,nil
2261,minibus,nil
2261,tgv,nil
2261,ter,nil
2261,truck,nil
2261,taxi,nil
2262,minibus,nil
2262,tgv,nil
2262,ter,nil
2262,truck,nil
2262,taxi,nil
2263,minibus,nil
2263,tgv,nil
2263,ter,nil
2263,truck,nil
2263,taxi,nil
2264,minibus,nil
2264,tgv,nil
2264,ter,nil
2264,truck,nil
2264,taxi,nil
2265,minibus,nil
2265,tgv,nil
2265,ter,nil
2265,truck,nil
2265,taxi,nil
2266,minibus,nil
2266,tgv,nil
2266,ter,nil
2266,truck,nil
2266,taxi,nil
2267,minibus,nil
2267,tgv,nil
2267,ter,nil
2267,truck,nil
2267,taxi,nil
2268,minibus,nil
2268,tgv,nil
2268,ter,nil
2268,truck,nil
2268,taxi,nil
2269,minibus,nil
2269,tgv,nil
2269,ter,nil
2269,truck,nil
2269,taxi,nil
2270,minibus,nil
2270,tgv,nil
2270,ter,nil
2270,truck,nil
2270,taxi,nil
2271,minibus,nil
2271,tgv,nil
2271,ter,nil
2271,truck,nil
2271,taxi,nil
2272,minibus,nil
2272,tgv,nil
2272,ter,nil
2272,truck,nil
2272,taxi,nil
2273,minibus,nil
2273,tgv,nil
2273,ter,nil
2273,truck,nil
2273,taxi,nil
2274,minibus,nil
2274,tgv,nil
2274,ter,nil
2274,truck,nil
2274,taxi,nil
2275,minibus,nil
2275,tgv,nil
2275,ter,nil
2275,truck,nil
2275,taxi,nil
2276,minibus,nil
2276,tgv,nil
2276,ter,nil
2276,truck,nil
2276,taxi,nil
2277,minibus,nil
2277,tgv,nil
2277,ter,nil
2277,truck,nil
2277,taxi,nil
2278,minibus,nil
2278,tgv,nil
2278,ter,nil
2278,truck,nil
2278,taxi,nil
2279,minibus,nil
2279,tgv,nil
2279,ter,nil
2279,truck,nil
2279,taxi,nil
2280,minibus,nil
2280,tgv,nil
2280,ter,nil
2280,truck,nil
2280,taxi,nil
2281,minibus,nil
2281,tgv,nil
2281,ter,nil
2281,truck,nil
2281,taxi,nil
2282,minibus,nil
2282,tgv,nil
2282,ter,nil
2282,truck,nil
2282,taxi,nil
2283,minibus,nil
2283,tgv,nil
2283,ter,nil
2283,truck,nil
2283,taxi,nil
2284,minibus,nil
2284,tgv,nil
2284,ter,nil
2284,truck,nil
2284,taxi,nil
2285,minibus,nil
2285,tgv,nil
2285,ter,nil
2285,truck,nil
2285,taxi,nil
2286,minibus,nil
2286,tgv,nil
2286,ter,nil
2286,truck,nil
2286,taxi,nil
2287,minibus,nil
2287,tgv,nil
2287,ter,nil
2287,truck,nil
2287,taxi,nil
2288,minibus,nil
2288,tgv,nil
2288,ter,nil
2288,truck,nil
2288,taxi,nil
2289,minibus,nil
2289,tgv,nil
2289,ter,nil
2289,truck,nil
2289,taxi,nil
2290,minibus,nil
2290,tgv,nil
2290,ter,nil
2290,truck,nil
2290,taxi,nil
2291,minibus,nil
2291,tgv,nil
2291,ter,nil
2291,truck,nil
2291,taxi,nil
2292,minibus,nil
2292,tgv,nil
2292,ter,nil
2292,truck,nil
2292,taxi,nil
2293,minibus,nil
2293,tgv,nil
2293,ter,nil
2293,truck,nil
2293,taxi,nil
2294,minibus,nil
2294,tgv,nil
2294,ter,nil
2294,truck,nil
2294,taxi,nil
2295,minibus,nil
2295,tgv,nil
2295,ter,nil
2295,truck,nil
2295,taxi,nil
2296,minibus,nil
2296,tgv,nil
2296,ter,nil
2296,truck,nil
2296,taxi,nil
2297,minibus,nil
2297,tgv,nil
2297,ter,nil
2297,truck,nil
2297,taxi,nil
2298,minibus,nil
2298,tgv,nil
2298,ter,nil
2298,truck,nil
2298,taxi,nil
2299,minibus,nil
2299,tgv,nil
2299,ter,nil
2299,truck,nil
2299,taxi,nil
2300,minibus,nil
2300,tgv,nil
2300,ter,nil
2300,truck,nil
2300,taxi,nil
2301,minibus,nil
2301,tgv,nil
2301,ter,nil
2301,truck,nil
2301,taxi,nil
2302,minibus,nil
2302,tgv,nil
2302,ter,nil
2302,truck,nil
2302,taxi,nil
2303,minibus,nil
2303,tgv,nil
2303,ter,nil
2303,truck,nil
2303,taxi,nil
2304,minibus,nil
2304,tgv,nil
2304,ter,nil
2304,truck,nil
2304,taxi,nil
2305,minibus,nil
2305,tgv,nil
2305,ter,nil
2305,truck,nil
2305,taxi,nil
2306,minibus,nil
2306,tgv,nil
2306,ter,nil
2306,truck,nil
2306,taxi,nil
2307,minibus,nil
2307,tgv,nil
2307,ter,nil
2307,truck,nil
2307,taxi,nil
2308,minibus,nil
2308,tgv,nil
2308,ter,nil
2308,truck,nil
2308,taxi,nil
2309,minibus,nil
2309,tgv,nil
2309,ter,nil
2309,truck,nil
2309,taxi,nil
2310,minibus,nil
2310,tgv,nil
2310,ter,nil
2310,truck,nil
2310,taxi,nil
2311,minibus,nil
2311,tgv,nil
2311,ter,nil
2311,truck,nil
2311,taxi,nil
2312,minibus,nil
2312,tgv,nil
2312,ter,nil
2312,truck,nil
2312,taxi,nil
2313,minibus,nil
2313,tgv,nil
2313,ter,nil
2313,truck,nil
2313,taxi,nil
2314,minibus,nil
2314,tgv,nil
2314,ter,nil
2314,truck,nil
2314,taxi,nil
2315,minibus,nil
2315,tgv,nil
2315,ter,nil
2315,truck,nil
2315,taxi,nil
2316,minibus,nil
2316,tgv,nil
2316,ter,nil
2316,truck,nil
2316,taxi,nil
2317,minibus,nil
2317,tgv,nil
2317,ter,nil
2317,truck,nil
2317,taxi,nil
2318,minibus,nil
2318,tgv,nil
2318,ter,nil
2318,truck,nil
2318,taxi,nil
2319,minibus,nil
2319,tgv,nil
2319,ter,nil
2319,truck,nil
2319,taxi,nil
2320,minibus,nil
2320,tgv,nil
2320,ter,nil
2320,truck,nil
2320,taxi,nil
2321,minibus,nil
2321,tgv,nil
2321,ter,nil
2321,truck,nil
2321,taxi,nil
2322,minibus,nil
2322,tgv,nil
2322,ter,nil
2322,truck,nil
2322,taxi,nil
2323,minibus,nil
2323,tgv,nil
2323,ter,nil
2323,truck,nil
2323,taxi,nil
2324,minibus,nil
2324,tgv,nil
2324,ter,nil
2324,truck,nil
2324,taxi,nil
2325,minibus,nil
2325,tgv,nil
2325,ter,nil
2325,truck,nil
2325,taxi,nil
2326,minibus,nil
2326,tgv,nil
2326,ter,nil
2326,truck,nil
2326,taxi,nil
2327,minibus,nil
2327,tgv,nil
2327,ter,nil
2327,truck,nil
2327,taxi,nil
2328,minibus,nil
2328,tgv,nil
2328,ter,nil
2328,truck,nil
2328,taxi,nil
2329,minibus,nil
2329,tgv,nil
2329,ter,nil
2329,truck,nil
2329,taxi,nil
2330,minibus,nil
2330,tgv,nil
2330,ter,nil
2330,truck,nil
2330,taxi,nil
2331,minibus,nil
2331,tgv,nil
2331,ter,nil
2331,truck,nil
2331,taxi,nil
2332,minibus,nil
2332,tgv,nil
2332,ter,nil
2332,truck,nil
2332,taxi,nil
2333,minibus,nil
2333,tgv,nil
2333,ter,nil
2333,truck,nil
2333,taxi,nil
2334,minibus,nil
2334,tgv,nil
2334,ter,nil
2334,truck,nil
2334,taxi,nil
2335,minibus,nil
2335,tgv,nil
2335,ter,nil
2335,truck,nil
2335,taxi,nil
2336,minibus,nil
2336,tgv,nil
2336,ter,nil
2336,truck,nil
2336,taxi,nil
2337,minibus,nil
2337,tgv,nil
2337,ter,nil
2337,truck,nil
2337,taxi,nil
2338,minibus,nil
2338,tgv,nil
2338,ter,nil
2338,truck,nil
2338,taxi,nil
2339,minibus,nil
2339,tgv,nil
2339,ter,nil
2339,truck,nil
2339,taxi,nil
2340,minibus,nil
2340,tgv,nil
2340,ter,nil
2340,truck,nil
2340,taxi,nil
