cycle,i,tick_resources_used_Ui
64,kWh energy,18505809.062742103
65,m3_wood,2250217.3595912387
65,kg_cotton,42900000.0
65,m² land,12011651.030833535
65,kWh energy,16289569.713400496
66,m3_wood,1963660.6789171104
66,kg_cotton,48097500.0
66,m² land,10987458.453071684
66,kWh energy,18257054.742888052
67,m3_wood,1734384.0
67,kg_cotton,66165000.0
67,m² land,9974480.0
67,kWh energy,24569733.749031857
68,m3_wood,1904640.0
68,kg_cotton,39517500.0
68,m² land,10931800.0
68,kWh energy,14995775.755228553
69,m3_wood,2091504.0
69,kg_cotton,61545000.0
69,m² land,11015880.0
69,kWh energy,23206446.165763047
70,m3_wood,1958464.0
70,kg_cotton,73012500.0
70,m² land,10947580.0
70,kWh energy,27329637.87761439
71,m3_wood,2051544.4526114068
71,kg_cotton,50242500.0
71,m² land,11913185.635381123
71,kWh energy,18828293.183578663
72,m3_wood,2121468.6789171104
72,kg_cotton,72682500.0
72,m² land,11971718.453071684
72,kWh energy,26851128.038967725
73,m3_wood,2027824.0
73,kg_cotton,104527500.0
73,m² land,11009120.0
73,kWh energy,38390386.82029445
74,m3_wood,2030981.1315285172
74,kg_cotton,130350000.0
74,m² land,11022364.088452807
74,kWh energy,47941096.436870694
75,m3_wood,2058488.4526114068
75,kg_cotton,68145000.0
75,m² land,11909865.635381123
75,kWh energy,25815995.35244007
76,m3_wood,2275520.0
76,kg_cotton,76312500.0
76,m² land,12007400.0
76,kWh energy,29218912.470952887
77,m3_wood,2253616.0
77,kg_cotton,36052500.0
77,m² land,12018020.0
77,kWh energy,14226962.432223136
78,m3_wood,2209872.0
78,kg_cotton,37537500.0
78,m² land,11982840.0
78,kWh energy,14278310.999225449
79,m3_wood,2047760.0
79,kg_cotton,40342500.0
79,m² land,11025700.0
79,kWh energy,15526969.403563185
80,m3_wood,2109632.0
80,kg_cotton,54120000.0
80,m² land,11043040.0
80,kWh energy,20666203.330751408
81,m3_wood,2163308.6789171104
81,kg_cotton,53460000.0
81,m² land,11991518.453071684
81,kWh energy,20608048.412083715
82,m3_wood,2274224.0
82,kg_cotton,85470000.0
82,m² land,12036780.0
82,kWh energy,32801061.967467263
83,m3_wood,2262960.0
83,kg_cotton,65917500.0
83,m² land,12048700.0
83,kWh energy,26413472.501936615
84,m3_wood,2366736.0
84,kg_cotton,39517500.0
84,m² land,12042920.0
84,kWh energy,15748775.75522856
0,m3_wood,nil
0,kg_cotton,nil
0,m² land,nil
0,kWh energy,nil
1,m3_wood,nil
1,kg_cotton,nil
1,m² land,nil
1,kWh energy,nil
2,m3_wood,302016.0
2,kg_cotton,24172500.0
2,m² land,136314.3454686297
2,kWh energy,10330175.104570093
3,m3_wood,25149697.0
3,kg_cotton,17077500.0
3,m² land,126428101.19287427
3,kWh energy,8174759.124709497
4,m3_wood,42238999.0
4,kg_cotton,11467500.0
4,m² land,212674596.95244002
4,kWh energy,6434442.31603407
5,m3_wood,54257218.0
5,kg_cotton,7837500.0
5,m² land,279778042.6932609
5,kWh energy,5067340.061967467
6,m3_wood,61862611.0
6,kg_cotton,5032500.0
6,m² land,323837690.40387285
6,kWh energy,4047181.657629748
7,m3_wood,67559697.0
7,kg_cotton,3300000.0
7,m² land,357898985.8447713
7,kWh energy,3499524.794732767
8,m3_wood,71059795.0
8,kg_cotton,1980000.0
8,m² land,377957335.12223077
8,kWh energy,3103965.158791635
9,m3_wood,73942466.0
9,kg_cotton,1402500.0
9,m² land,393988458.46181256
9,kWh energy,2865079.4035631297
10,m3_wood,75353202.0
10,kg_cotton,1072500.0
10,m² land,402007885.3003873
10,kWh energy,2765501.94422928
11,m3_wood,76133184.0
11,kg_cotton,495000.0
11,m² land,405023761.6886135
11,kWh energy,2572616.189000775
12,m3_wood,77469280.0
12,kg_cotton,165000.0
12,m² land,412029805.42215335
12,kWh energy,2492038.729666925
13,m3_wood,78119664.0
13,kg_cotton,0.0
13,m² land,415878640.0
13,kWh energy,1855000.0
14,m3_wood,77919936.0
14,kg_cotton,0.0
14,m² land,417595220.0
14,kWh energy,1462000.0
15,m3_wood,77513824.0
15,kg_cotton,0.0
15,m² land,417345280.0
15,kWh energy,1363500.0
16,m3_wood,77042688.0
16,kg_cotton,0.0
16,m² land,417176360.0
16,kWh energy,1300500.0
17,m3_wood,77084240.0
17,kg_cotton,0.0
17,m² land,418021300.0
17,kWh energy,1318000.0
18,m3_wood,76819344.0
18,kg_cotton,0.0
18,m² land,417901180.0
18,kWh energy,1316000.0
19,m3_wood,76602560.0
19,kg_cotton,0.0
19,m² land,417764200.0
19,kWh energy,1289000.0
20,m3_wood,76122352.0
20,kg_cotton,0.0
20,m² land,416581440.0
20,kWh energy,1272500.0
21,m3_wood,76443520.0
21,kg_cotton,0.0
21,m² land,418541400.0
21,kWh energy,1226500.0
22,m3_wood,75988544.0
22,kg_cotton,0.0
22,m² land,418431680.0
22,kWh energy,1240000.0
23,m3_wood,75923840.0
23,kg_cotton,0.0
23,m² land,419470800.0
23,kWh energy,1189000.0
24,m3_wood,75825472.0
24,kg_cotton,0.0
24,m² land,418468840.0
24,kWh energy,1207500.0
25,m3_wood,75621056.0
25,kg_cotton,0.0
25,m² land,418387820.0
25,kWh energy,1168000.0
26,m3_wood,75679632.0
26,kg_cotton,0.0
26,m² land,418384540.0
26,kWh energy,1216500.0
27,m3_wood,75756784.0
27,kg_cotton,0.0
27,m² land,417453480.0
27,kWh energy,1265500.0
28,m3_wood,76107904.0
28,kg_cotton,0.0
28,m² land,417584380.0
28,kWh energy,1371000.0
29,m3_wood,76426480.0
29,kg_cotton,0.0
29,m² land,417711100.0
29,kWh energy,1449000.0
30,m3_wood,76331712.0
30,kg_cotton,0.0
30,m² land,416778140.0
30,kWh energy,1577000.0
31,m3_wood,76134192.0
31,kg_cotton,0.0
31,m² land,415756380.0
31,kWh energy,1756500.0
32,m3_wood,75895040.0
32,kg_cotton,0.0
32,m² land,412933160.0
32,kWh energy,1841000.0
33,m3_wood,76122432.0
33,kg_cotton,0.0
33,m² land,413954540.0
33,kWh energy,1994000.0
34,m3_wood,76466640.0
34,kg_cotton,0.0
34,m² land,414143800.0
34,kWh energy,2118500.0
35,m3_wood,77030560.0
35,kg_cotton,0.0
35,m² land,415278660.0
35,kWh energy,2249000.0
36,m3_wood,76935216.0
36,kg_cotton,0.0
36,m² land,414391200.0
36,kWh energy,2280000.0
37,m3_wood,76792080.0
37,kg_cotton,0.0
37,m² land,414366980.0
37,kWh energy,2296000.0
38,m3_wood,77238608.0
38,kg_cotton,0.0
38,m² land,415438660.0
38,kWh energy,2293500.0
39,m3_wood,77235296.0
39,kg_cotton,0.0
39,m² land,414529920.0
39,kWh energy,2255500.0
40,m3_wood,77216032.0
40,kg_cotton,0.0
40,m² land,414530560.0
40,kWh energy,2146500.0
41,m3_wood,77275168.0
41,kg_cotton,0.0
41,m² land,415445420.0
41,kWh energy,2003500.0
42,m3_wood,77499104.0
42,kg_cotton,0.0
42,m² land,415446180.0
42,kWh energy,1846500.0
43,m3_wood,77349904.0
43,kg_cotton,0.0
43,m² land,415375780.0
43,kWh energy,1740000.0
44,m3_wood,77349968.0
44,kg_cotton,0.0
44,m² land,417265020.0
44,kWh energy,1565000.0
45,m3_wood,77028624.0
45,kg_cotton,0.0
45,m² land,416218780.0
45,kWh energy,1445500.0
46,m3_wood,76535648.0
46,kg_cotton,0.0
46,m² land,416076060.0
46,kWh energy,1381000.0
47,m3_wood,76424448.0
47,kg_cotton,0.0
47,m² land,415972560.0
47,kWh energy,1322000.0
48,m3_wood,76517920.0
48,kg_cotton,0.0
48,m² land,416885400.0
48,kWh energy,1285000.0
49,m3_wood,65374992.0
49,kg_cotton,0.0
49,m² land,357834740.0
49,kWh energy,1070000.0
50,m3_wood,7433824.0
50,kg_cotton,9982500.0
50,m² land,40025590.48799379
50,kWh energy,3884843.1448489614
51,m3_wood,7315760.0
51,kg_cotton,26070000.0
51,m² land,39968933.199070476
51,kWh energy,9832619.28737413
52,m3_wood,7317248.0
52,kg_cotton,41002500.0
52,m² land,40941031.510457
52,kWh energy,15327624.3222308
53,m3_wood,7318864.0
53,kg_cotton,57420000.0
53,m² land,39957902.35476374
53,kWh energy,21366977.924089894
54,m3_wood,7316416.0
54,kg_cotton,74250000.0
54,m² land,39951039.643687055
54,kWh energy,27607928.350116268
55,m3_wood,7271168.0
55,kg_cotton,90997500.0
55,m² land,40834745.06584042
55,kWh energy,33734359.4113091
56,m3_wood,7091040.0
56,kg_cotton,104197500.0
56,m² land,40694470.48799379
56,kWh energy,38614457.78466308
57,m3_wood,6262272.0
57,kg_cotton,113602500.0
57,m² land,33913832.53292021
57,kWh energy,42036665.375677824
58,m3_wood,5312256.0
58,kg_cotton,124245000.0
58,m² land,28956665.065840434
58,kWh energy,45978663.43919446
59,m3_wood,3942992.0
59,kg_cotton,132165000.0
59,m² land,21956337.955073584
59,kWh energy,48853022.46320681
60,m3_wood,3191984.0
60,kg_cotton,138187500.0
60,m² land,17939284.39969016
60,kWh energy,51156436.0960496
61,m3_wood,2908352.0
61,kg_cotton,145282500.0
61,m² land,15976977.955073586
61,kWh energy,53860101.471727386
62,m3_wood,2950224.0
62,kg_cotton,147757500.0
62,m² land,15988796.26646011
62,kWh energy,54907182.416731276
63,m3_wood,2996112.0
63,kg_cotton,149490000.0
63,m² land,17838224.399690162
63,kWh energy,55663589.07823401
64,m3_wood,3274096.0
64,kg_cotton,153037500.0
64,m² land,17984256.266460106
64,kWh energy,57045421.76607287
65,m3_wood,2945216.0
65,kg_cotton,153862500.0
65,m² land,15990525.422153369
65,kWh energy,57347615.41440754
66,m3_wood,3000464.0
66,kg_cotton,153202500.0
66,m² land,16917150.844306737
66,kWh energy,57129960.49573983
67,m3_wood,3202352.0
67,kg_cotton,155512500.0
67,m² land,17014516.26646011
67,kWh energy,57909971.12188576
68,m3_wood,3196112.0
68,kg_cotton,155677500.0
68,m² land,17905580.0
68,kWh energy,57945859.36064717
69,m3_wood,2977984.0
69,kg_cotton,156750000.0
69,m² land,16039045.422153369
69,kWh energy,58233274.23006416
70,m3_wood,3177376.0
70,kg_cotton,158895000.0
70,m² land,17042170.844306737
70,kWh energy,58955271.39789597
71,m3_wood,3135504.0
71,kg_cotton,159390000.0
71,m² land,17017958.977536794
71,kWh energy,58963912.85824947
72,m3_wood,3252368.0
72,kg_cotton,158730000.0
72,m² land,17052976.266460106
72,kWh energy,58600257.93958181
73,m3_wood,3282368.0
73,kg_cotton,161947500.0
73,m² land,17067960.0
73,kWh energy,59694513.16808679
74,m3_wood,3222384.0
74,kg_cotton,158317500.0
74,m² land,17060980.0
74,kWh energy,58268161.115414485
75,m3_wood,3328016.0
75,kg_cotton,159142500.0
75,m² land,17096020.0
75,kWh energy,58525854.76374909
76,m3_wood,3249904.0
76,kg_cotton,160132500.0
76,m² land,17066380.0
76,kWh energy,58833087.14175066
77,m3_wood,3253040.0
77,kg_cotton,161205000.0
77,m² land,17063800.0
77,kWh energy,59208338.88458566
78,m3_wood,3424528.0
78,kg_cotton,162855000.0
78,m² land,18043660.0
78,kWh energy,59840726.18125493
79,m3_wood,3218672.0
79,kg_cotton,164422500.0
79,m² land,17028842.711076684
79,kWh energy,60407094.11309076
80,m3_wood,3222400.0
80,kg_cotton,162690000.0
80,m² land,17039000.0
80,kWh energy,59728687.45158797
81,m3_wood,2970912.0
81,kg_cotton,163762500.0
81,m² land,16005642.711076684
81,kWh energy,60091439.19442305
82,m3_wood,2961520.0
82,kg_cotton,164670000.0
82,m² land,16013900.0
82,kWh energy,60432152.20759108
83,m3_wood,2753776.0
83,kg_cotton,162277500.0
83,m² land,14993560.0
83,kWh energy,59585577.991744295
84,m3_wood,2769392.0
84,kg_cotton,161865000.0
84,m² land,15009740.0
84,kWh energy,59468493.803253315
85,m3_wood,2595392.0
85,kg_cotton,158895000.0
85,m² land,14001242.711076684
85,kWh energy,58450296.66924872
86,m3_wood,2477904.0
86,kg_cotton,157245000.0
86,m² land,13947388.133230053
86,kWh energy,57899909.37257949
87,m3_wood,2412880.0
87,kg_cotton,158400000.0
87,m² land,13918608.133230055
87,kWh energy,58418180.48024799
88,m3_wood,2489744.0
88,kg_cotton,157822500.0
88,m² land,13956690.844306739
88,kWh energy,58361044.926413685
89,m3_wood,2360736.0
89,kg_cotton,161040000.0
89,m² land,12979433.555383423
89,kWh energy,59610300.15491878
90,m3_wood,2243248.0
90,kg_cotton,160710000.0
90,m² land,12925560.0
90,kWh energy,59566722.6955849
91,m3_wood,2331984.0
91,kg_cotton,157657500.0
91,m² land,12964980.0
91,kWh energy,58471006.19674679
92,m3_wood,1966480.0
92,kg_cotton,159472500.0
92,m² land,11878425.422153369
92,kWh energy,59228432.22308296
93,m3_wood,2192608.0
93,kg_cotton,159142500.0
93,m² land,11982945.422153369
93,kWh energy,59119354.763749115
94,m3_wood,2120480.0
94,kg_cotton,159720000.0
94,m² land,11978108.133230055
94,kWh energy,59376490.31758334
95,m3_wood,2275120.0
95,kg_cotton,159720000.0
95,m² land,12932410.844306739
95,kWh energy,59368990.31758329
96,m3_wood,2147984.0
96,kg_cotton,159390000.0
96,m² land,11969542.711076684
96,kWh energy,59191749.73166754
97,m3_wood,2207360.0
97,kg_cotton,155347500.0
97,m² land,11995262.711076684
97,kWh energy,57676775.58347507
98,m3_wood,2244240.0
98,kg_cotton,126720000.0
98,m² land,12004862.711076684
98,kWh energy,47187108.679554395
99,m3_wood,2258624.0
99,kg_cotton,100732500.0
99,m² land,12007280.0
99,kWh energy,37664644.46165766
100,m3_wood,2370112.0
100,kg_cotton,80767500.0
100,m² land,12987460.0
100,kWh energy,30329458.17195984
101,m3_wood,2365744.0
101,kg_cotton,66660000.0
101,m² land,12995680.0
101,kWh energy,25154646.785437737
102,m3_wood,2678752.0
102,kg_cotton,54285000.0
102,m² land,14955219.24089852
102,kWh energy,20658235.742580134
103,m3_wood,2741248.0
103,kg_cotton,42652500.0
103,m² land,14995060.0
103,kWh energy,16448511.618900076
104,m3_wood,2677888.0
104,kg_cotton,35062500.0
104,m² land,14046860.0
104,kWh energy,13692730.05422154
105,m3_wood,2709136.0
105,kg_cotton,29205000.0
105,m² land,14048920.0
105,kWh energy,11604355.151045702
106,m3_wood,2851904.0
106,kg_cotton,22852500.0
106,m² land,15037880.0
106,kWh energy,9354864.058869079
107,m3_wood,2848144.0
107,kg_cotton,17820000.0
107,m² land,15035680.0
107,kWh energy,7587182.804027872
108,m3_wood,2965280.0
108,kg_cotton,12705000.0
108,m² land,16007100.0
108,kWh energy,5841482.184353213
109,m3_wood,2952768.0
109,kg_cotton,9817500.0
109,m² land,15995960.0
109,kWh energy,4794304.41518203
110,m3_wood,2911520.0
110,kg_cotton,9075000.0
110,m² land,15984400.0
110,kWh energy,4538630.131680868
111,m3_wood,2544144.0
111,kg_cotton,8910000.0
111,m² land,13989182.711076684
111,kWh energy,4492591.402013943
112,m3_wood,2614400.0
112,kg_cotton,8002500.0
112,m² land,14928000.0
112,kWh energy,4268378.388845856
113,m3_wood,2686272.0
113,kg_cotton,7920000.0
113,m² land,14959340.0
113,kWh energy,4344859.024012393
114,m3_wood,2517264.0
114,kg_cotton,7342500.0
114,m² land,13975582.711076684
114,kWh energy,4196223.470178157
115,m3_wood,2525376.0
115,kg_cotton,7095000.0
115,m² land,13970225.422153369
115,kWh energy,4172165.375677769
116,m3_wood,2380752.0
116,kg_cotton,7095000.0
116,m² land,12989940.0
116,kWh energy,4219665.375677768
117,m3_wood,2243872.0
117,kg_cotton,6765000.0
117,m² land,12934840.0
117,kWh energy,4137587.9163439185
118,m3_wood,2153616.0
118,kg_cotton,6187500.0
118,m² land,11968082.711076684
118,kWh energy,4012452.362509682
119,m3_wood,2101120.0
119,kg_cotton,6600000.0
119,m² land,11937968.133230053
119,kWh energy,4228049.186676995
120,m3_wood,2241376.0
120,kg_cotton,6352500.0
120,m² land,12911225.422153369
120,kWh energy,4186491.0921766073
121,m3_wood,2367600.0
121,kg_cotton,6022500.0
121,m² land,12978008.133230055
121,kWh energy,4127913.6328427573
122,m3_wood,2336976.0
122,kg_cotton,6352500.0
122,m² land,12962730.844306739
122,kWh energy,4252991.092176607
123,m3_wood,2540352.0
123,kg_cotton,6930000.0
123,m² land,13976940.0
123,kWh energy,4481126.646010844
124,m3_wood,2510976.0
124,kg_cotton,6847500.0
124,m² land,13971220.0
124,kWh energy,4391107.281177382
125,m3_wood,2567232.0
125,kg_cotton,6847500.0
125,m² land,13995040.0
125,kWh energy,4358607.281177381
126,m3_wood,2360736.0
126,kg_cotton,6517500.0
126,m² land,12997420.0
126,kWh energy,4182529.821843532
127,m3_wood,2419488.0
127,kg_cotton,6352500.0
127,m² land,13013428.133230055
127,kWh energy,4055991.0921766064
128,m3_wood,2582224.0
128,kg_cotton,5857500.0
128,m² land,14002743.594113087
128,kWh energy,3784374.903175832
129,m3_wood,2524752.0
129,kg_cotton,6022500.0
129,m² land,13961354.79473276
129,kWh energy,3764413.632842757
130,m3_wood,2642256.0
130,kg_cotton,6682500.0
130,m² land,14028825.422153369
130,kWh energy,3964405.424928508
131,m3_wood,2626912.0
131,kg_cotton,6600000.0
131,m² land,14925642.711076684
131,kWh energy,3877886.0600950457
132,m3_wood,2840016.0
132,kg_cotton,6517500.0
132,m² land,15031520.0
132,kWh energy,3809529.8218435314
133,m3_wood,2854384.0
133,kg_cotton,6682500.0
133,m² land,15029480.0
133,kWh energy,3832068.551510457
134,m3_wood,2766512.0
134,kg_cotton,6022500.0
134,m² land,15880200.0
134,kWh energy,3551413.6328427577
135,m3_wood,2858144.0
135,kg_cotton,6517500.0
135,m² land,15031660.666150272
135,kWh energy,3692529.821843532
136,m3_wood,2815648.0
136,kg_cotton,6682500.0
136,m² land,15028560.0
136,kWh energy,3743568.551510457
137,m3_wood,2808768.0
137,kg_cotton,6187500.0
137,m² land,15033960.0
137,kWh energy,3606452.3625096823
138,m3_wood,2810016.0
138,kg_cotton,6270000.0
138,m² land,15030020.0
138,kWh energy,3677471.7273431444
139,m3_wood,2887152.0
139,kg_cotton,6352500.0
139,m² land,15985940.0
139,kWh energy,3703491.0921766073
140,m3_wood,2815280.0
140,kg_cotton,5692500.0
140,m² land,15927602.711076684
140,kWh energy,3473836.173508908
141,m3_wood,3023648.0
141,kg_cotton,5362500.0
141,m² land,16949118.48179706
141,kWh energy,3414758.714175058
142,m3_wood,3700912.0
142,kg_cotton,5197500.0
142,m² land,20921865.08133221
142,kWh energy,3391584.279864206
143,m3_wood,3976144.0
143,kg_cotton,5445000.0
143,m² land,21961700.0
143,kWh energy,3548114.952426572
144,m3_wood,4758784.0
144,kg_cotton,5032500.0
144,m² land,25984507.03330742
144,kWh energy,3454181.254841208
145,m3_wood,6327536.0
145,kg_cotton,5115000.0
145,m² land,34033776.82416712
145,kWh energy,3573200.6196746705
146,m3_wood,8233152.0
146,kg_cotton,5527500.0
146,m² land,45011567.03330731
146,kWh energy,3775368.806659585
147,m3_wood,10457824.0
147,kg_cotton,5857500.0
147,m² land,56089307.7149492
147,kWh energy,3930211.7765938845
148,m3_wood,11352400.0
148,kg_cotton,7920000.0
148,m² land,61946437.7226951
148,kWh energy,4690723.319368465
149,m3_wood,13926448.0
149,kg_cotton,11385000.0
149,m² land,75953943.62509611
149,kWh energy,5908672.347017814
150,m3_wood,13161792.0
150,kg_cotton,17077500.0
150,m² land,70157733.19907
150,kWh energy,7901008.520526719
151,m3_wood,12755344.0
151,kg_cotton,25162500.0
151,m² land,67173481.81254768
151,kWh energy,10734906.274206044
152,m3_wood,12452112.0
152,kg_cotton,33412500.0
152,m² land,64221612.254065655
152,kWh energy,13723842.757552277
153,m3_wood,15094032.0
153,kg_cotton,43395000.0
153,m² land,77439889.41905405
153,kWh energy,17275757.265218846
154,m3_wood,14144448.0
154,kg_cotton,55357500.0
154,m² land,76861836.88613406
154,kWh energy,21498493.80325332
155,m3_wood,11754352.0
155,kg_cotton,67320000.0
155,m² land,62312256.1425245
155,kWh energy,25717801.70410541
156,m3_wood,6795808.0
156,kg_cotton,81510000.0
156,m² land,36043840.99147902
156,kWh energy,30735132.45546092
157,m3_wood,4552144.0
157,kg_cotton,95947500.0
157,m² land,24034213.24554594
157,kWh energy,35851521.301316835
158,m3_wood,4639056.0
158,kg_cotton,105930000.0
158,m² land,24072670.735863447
158,kWh energy,39447864.446165815
159,m3_wood,4867680.0
159,kg_cotton,116242500.0
159,m² land,26046335.910147026
159,kWh energy,43108285.050348625
160,m3_wood,3978352.0
160,kg_cotton,125400000.0
160,m² land,21957567.110766847
160,kWh energy,46384434.546862915
161,m3_wood,4181360.0
161,kg_cotton,134310000.0
161,m² land,22063576.111541335
161,kWh energy,49539006.99536233
162,m3_wood,3850896.0
162,kg_cotton,140415000.0
162,m² land,20998592.532920215
162,kWh energy,51740958.94655312
163,m3_wood,3324512.0
163,kg_cotton,144127500.0
163,m² land,18002158.97753679
163,kWh energy,53066330.364058904
164,m3_wood,3203632.0
164,kg_cotton,146767500.0
164,m² land,17016090.34856695
164,kWh energy,54039786.91214775
165,m3_wood,3393888.0
165,kg_cotton,147345000.0
165,m² land,18027873.55538342
165,kWh energy,54231085.59256394
166,m3_wood,3318880.0
166,kg_cotton,154275000.0
166,m² land,18019491.680867516
166,kWh energy,56763549.11199286
167,m3_wood,3595056.0
167,kg_cotton,154522500.0
167,m² land,19932972.02168856
167,kWh energy,56879270.33307521
168,m3_wood,3527264.0
168,kg_cotton,155017500.0
168,m² land,19007080.0
168,kWh energy,57111388.2773238
169,m3_wood,3115504.0
169,kg_cotton,152955000.0
169,m² land,17002882.711076684
169,kWh energy,56387402.401239395
170,m3_wood,3121760.0
170,kg_cotton,152542500.0
170,m² land,17001945.948876835
170,kWh energy,56289805.57707212
171,m3_wood,2929632.0
171,kg_cotton,151717500.0
171,m² land,16006822.711076684
171,kWh energy,56017611.928737454
172,m3_wood,2844368.0
172,kg_cotton,149325000.0
172,m² land,15010476.266460108
172,kWh energy,55207550.34856705
173,m3_wood,2799376.0
173,kg_cotton,148912500.0
173,m² land,14997228.133230055
173,kWh energy,55086453.52439968
174,m3_wood,2772752.0
174,kg_cotton,149820000.0
174,m² land,15919341.595662279
174,kWh energy,55462166.53756781
175,m3_wood,2835248.0
175,kg_cotton,152295000.0
175,m² land,15977350.844306739
175,kWh energy,56435247.48257173
176,m3_wood,2928368.0
176,kg_cotton,151057500.0
176,m² land,15992253.555383423
176,kWh energy,56040293.88348785
177,m3_wood,2928368.0
177,kg_cotton,151305000.0
177,m² land,15991960.0
177,kWh energy,56148015.10457018
178,m3_wood,2772496.0
178,kg_cotton,153037500.0
178,m² land,14997122.711076684
178,kWh energy,56842493.12889045
179,m3_wood,2450976.0
179,kg_cotton,151882500.0
179,m² land,13937338.125484094
179,kWh energy,56406650.65840439
180,m3_wood,2543488.0
180,kg_cotton,152047500.0
180,m² land,13987870.844306737
180,kWh energy,56474689.38807132
181,m3_wood,2525984.0
181,kg_cotton,150892500.0
181,m² land,13984103.903950404
181,kWh energy,55990918.28040281
182,m3_wood,2357616.0
182,kg_cotton,149655000.0
182,m² land,12978022.711076684
182,kWh energy,55504063.46607461
183,m3_wood,2347616.0
183,kg_cotton,148500000.0
183,m² land,12991025.422153369
183,kWh energy,55026856.700232446
184,m3_wood,2355744.0
184,kg_cotton,147592500.0
184,m² land,12991915.058094466
184,kWh energy,54668480.56048242
185,m3_wood,2082384.0
185,kg_cotton,148087500.0
185,m² land,11929142.57164985
185,kWh energy,54800759.8760651
186,m3_wood,2361360.0
186,kg_cotton,147757500.0
186,m² land,12980820.480247863
186,kWh energy,54619182.41673126
187,m3_wood,2577872.0
187,kg_cotton,148170000.0
187,m² land,14893372.083656045
187,kWh energy,54715279.24089858
188,m3_wood,2446624.0
188,kg_cotton,148005000.0
188,m² land,13012521.688613478
188,kWh energy,54594240.51123166
189,m3_wood,2429504.0
189,kg_cotton,147345000.0
189,m² land,13005393.555383423
189,kWh energy,54309585.59256395
190,m3_wood,2208624.0
190,kg_cotton,150975000.0
190,m² land,12009290.844306739
190,kWh energy,55559437.64523631
